"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT13","WT14","WT16","WT18","WT22"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-12","2.2",,"0.0","0.0","0.0","19.1","26.1","16.7","  240","  220","5.4","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-13","3.1",,"0.0","0.0","0.0","20.0","25.6","16.1","  360","  240","7.2","12.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-14","3.3",,"0.0","0.0","0.0","20.6","27.8","16.1","  290","   30","6.3","8.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-15","3.2",,"0.0","0.0","0.0","20.7","26.1","14.4","   10","   10","7.2","8.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-16","2.8",,"0.0","0.0","0.0","20.1","26.1","15.0","   60","  300","5.8","7.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-17","3.3",,"0.0","0.0","0.0","20.1","27.8","13.9","  340","  340","8.1","10.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-18","3.4",,"0.0","0.0","0.0","23.9","33.3","17.8","  340","  340","6.7","9.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-19","3.3",,"0.0","0.0","0.0","27.6","35.0","17.2","  230","  240","7.2","9.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-20","3.9",,"0.0","0.0","0.0","21.7","26.7","16.7","  200","  210","7.6","11.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-21","2.4",,"0.0","0.0","0.0","19.4","23.9","15.0","   30","  240","6.3","7.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-22","2.8",,"0.0","0.0","0.0","18.2","23.9","13.9","  250","  230","5.8","8.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-23","1.9",,"0.0","0.0","0.0","18.6","26.1","14.4","  180","  190","5.8","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-24","3.8",,"0.3","0.0","0.0","18.8","22.8","13.3","  230","  230","7.6","10.7","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-25","2.4",,"0.0","0.0","0.0","18.1","21.1","14.4","  240","  230","5.8","7.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-26","2.6",,"2.0","0.0","0.0","17.0","22.2","13.9","  310","  310","6.7","8.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-27","1.9",,"0.0","0.0","0.0","15.9","23.3","12.2","  270","  270","5.4","6.7","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-28","3.4",,"0.0","0.0","0.0","19.9","27.8","13.9","   40","  330","6.7","8.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-29","3.8",,"0.0","0.0","0.0","22.6","32.2","14.4","  350","  330","7.2","8.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-30","3.5",,"0.0","0.0","0.0","25.3","34.4","17.2","   20","  350","6.7","8.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-07-31","2.6",,"0.0","0.0","0.0","26.6","34.4","17.8","   10","   10","5.8","6.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-01","3.1",,"0.0","0.0","0.0","25.3","33.3","15.6","  350","   50","6.7","8.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-02","2.0",,"0.0","0.0","0.0","24.2","30.6","16.1","   30","   30","7.2","8.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-03","2.3",,"0.0","0.0","0.0","22.6","28.3","17.2","  190","  200","4.5","6.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-04","2.6",,"0.0","0.0","0.0","19.8","26.1","14.4","  240","  250","5.8","7.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-05","3.5",,"0.0","0.0","0.0","17.9","23.3","12.2","   10","   10","8.9","10.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-06","2.9",,"0.0","0.0","0.0","18.4","25.0","15.0","  290","  290","6.7","8.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-07","3.7",,"0.0","0.0","0.0","20.4","28.3","15.6","  280","  290","6.7","8.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-08","3.6",,"0.0","0.0","0.0","20.6","25.0","15.6","  230","  240","7.2","9.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-09","2.2",,"0.0","0.0","0.0","19.5","28.3","15.0","  350",,"4.0",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-10","2.4",,"0.0","0.0","0.0","21.8","28.9","16.1","  330","  290","5.4","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-11","4.4",,"0.0","0.0","0.0","22.7","30.0","16.7","  360","  360","8.9","10.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-12","2.7",,"7.6","0.0","0.0","23.4","28.3","16.7","  160","  160","7.6","9.8",,,"    1",,"    1",,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-13","2.2",,"0.0","0.0","0.0","21.8","28.3","15.6","  220","  190","4.0","6.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-14","5.2",,"30.5","0.0","0.0","19.2","18.3","15.0","  220","  220","9.4","12.5","    1",,"    1",,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-15","3.7",,"0.0","0.0","0.0","16.5","21.7","13.9","  190","  190","6.7","8.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-16","3.7",,"0.0","0.0","0.0","18.2","25.0","14.4","  360","  330","7.2","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-17","3.0",,"0.0","0.0","0.0","19.8","27.2","13.9","  350","  330","7.6","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-18","3.0",,"0.0","0.0","0.0","22.1","30.0","15.0","  340","  360","6.3","8.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-19","2.1",,"0.0","0.0","0.0","23.8","31.7","16.1","   20","   30","5.4","6.7",,,,,,"    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-20","4.2",,"2.0","0.0","0.0","20.0","22.8","14.4","  270","  230","6.7","8.1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-21","2.6",,"0.0","0.0","0.0","16.9","22.2","14.4","  200","  190","5.8","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-22","2.5",,"0.0","0.0","0.0","18.2","26.7","12.2","   20","   20","6.3","7.6",,,,,,"    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-23","1.8",,"0.0","0.0","0.0","20.1","27.8","13.9","   10","   10","6.7","8.1",,,,,,"    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-24","2.3",,"0.0","0.0","0.0","18.6","23.9","12.2","  190","  190","5.4","6.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-25","3.4",,"0.0","0.0","0.0","18.3","25.6","12.2","  350","  360","6.3","7.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-26","1.7",,"0.0","0.0","0.0","19.8","28.3","13.9","   30","   40","5.8","6.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-27","2.1",,"0.0","0.0","0.0","20.9","29.4","14.4","  230","  200","4.5","6.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-28","2.6",,"0.5","0.0","0.0","21.3","23.3","15.6","  230","  240","8.1","10.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-29","5.8",,"32.5","0.0","0.0","19.3","22.2","13.3","  210","  210","15.7","20.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-30","4.7",,"10.2","0.0","0.0","15.9","20.0","12.8","  200","  200","8.9","11.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-08-31","5.8",,"0.0","0.0","0.0","17.3","18.9","16.1","  210","  210","11.2","13.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-01","5.0",,"5.8","0.0","0.0","17.0","19.4","13.9","  220","  230","8.9","11.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-02","3.8",,"0.0","0.0","0.0","15.2","19.4","11.1","  270","  270","7.6","10.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-03","2.9",,"0.0","0.0","0.0","13.9","18.3","10.6","  220","  230","6.7","8.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-04","2.9",,"0.0","0.0","0.0","13.2","18.3","10.0","   30","   30","5.4","6.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-05","3.5",,"0.3","0.0","0.0","13.4","20.6","8.9","  220","  270","7.2","13.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-06","2.4",,"5.3","0.0","0.0","14.2","16.1","11.7","  130","  130","5.4","6.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-07","1.5",,"0.3","0.0","0.0","15.4","21.1","13.3","  250","  260","4.0","5.8","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-08","2.4",,"0.0","0.0","0.0","17.2","22.8","13.3","  140","  150","5.8","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-09","3.3",,"0.0","0.0","0.0","18.5","24.4","13.9","   30","   30","6.3","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-10","3.6",,"0.0","0.0","0.0","19.1","25.0","14.4","   10","  350","5.8","7.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-11","3.1",,"0.0","0.0","0.0","20.1","27.2","15.0","   20","   20","5.8","7.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-12","2.1",,"0.0","0.0","0.0","20.6","26.7","14.4","  310","  310","5.8","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-13","3.0",,"0.5","0.0","0.0","18.1","20.6","12.8","  220","  230","7.2","9.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-14","3.4",,"0.0","0.0","0.0","13.9","16.7","10.6","  210","  200","6.7","8.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-15","2.8",,"0.0","0.0","0.0","13.4","17.8","10.0","  190","  220","5.8","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-16","1.9",,"1.0","0.0","0.0","13.8","20.0","10.0","  270","  220","4.5","9.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-17","3.8",,"1.8","0.0","0.0","15.4","18.3","12.8","  220","  220","9.4","11.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-18","2.6",,"0.0","0.0","0.0","15.5","19.4","12.8","  150","  190","4.5","6.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-19","4.3",,"0.0","0.0","0.0","17.1","21.1","14.4","  230","  230","9.4","13.0",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-20","6.8",,"4.1","0.0","0.0","19.1","22.8","12.2","  220","  210","10.7","13.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-21","2.7",,"0.0","0.0","0.0","14.9","18.3","9.4","  290","  290","6.3","10.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-22","2.0",,"0.0","0.0","0.0","13.1","18.9","7.8","  290","  300","4.5","9.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-23","1.8",,"0.0","0.0","0.0","13.7","20.6","8.3","  250","  220","5.4","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-24","2.5",,"0.0","0.0","0.0","16.3","22.2","11.1","   10","  200","7.2","8.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-25","2.6",,"2.0","0.0","0.0","15.5","15.6","12.8","   20","   20","8.1","10.7","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-26","2.7",,"0.0","0.0","0.0","13.7","18.3","10.0","  350","  270","5.8","7.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-27","3.8",,"0.0","0.0","0.0","12.3","17.8","7.2","  340","  340","9.4","11.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-28","5.1",,"0.0","0.0","0.0","13.3","21.1","9.4","   20","   20","9.8","12.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-29","1.9",,"0.0","0.0","0.0","14.8","21.7","8.9","  300","  280","4.0","4.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-09-30","1.3",,"0.0","0.0","0.0","13.9","18.3","10.0","  210","  270","4.0","5.4","    1","    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-01","1.3",,"0.0","0.0","0.0","14.2","21.1","9.4","  290","  270","4.5","7.2","    1","    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-02","2.9",,"0.0","0.0","0.0","13.8","15.6","10.0","  350","  350","5.8","7.2","    1","    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-03","4.8",,"0.0","0.0","0.0","14.2","19.4","11.1","  360","  350","8.9","11.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-04","3.7",,"0.0","0.0","0.0","15.3","22.8","10.0","   10","   20","6.7","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-05","1.6",,"0.0","0.0","0.0","15.6","23.3","9.4","   20","  280","4.5","5.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-06","2.6",,"0.0","0.0","0.0","14.9","18.3","10.0","  130","  110","6.7","8.1",,,,,,"    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-07","2.2",,"9.9","0.0","0.0","14.6","16.1","13.9","  210","  200","6.7","8.1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-08","1.1",,"0.0","0.0","0.0","15.3","18.9","13.3","  230","  180","3.6","4.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-09","2.6",,"0.3","0.0","0.0","16.0","19.4","12.2","  210","  210","5.8","7.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-10","4.7",,"28.7","0.0","0.0","17.5","21.1","13.3","  200","  190","13.9","20.1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-11","2.6",,"0.0","0.0","0.0","14.1","17.8","10.6","  210","  190","6.3","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-12","2.8",,"4.6","0.0","0.0","14.1","18.3","10.6","  180","  190","6.3","8.1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-13","3.2",,"1.3","0.0","0.0","14.2","16.7","9.4","  350","  350","5.8","6.7","    1","    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-14","5.0",,"0.0","0.0","0.0","11.7","15.0","10.0","   10","   10","7.6","9.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-15","3.4",,"0.0","0.0","0.0","12.6","21.1","9.4","   10","   20","7.6","9.8","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-16","1.3",,"0.0","0.0","0.0","13.8","20.0","8.9","   40","  280","4.5","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-17","1.3",,"0.3","0.0","0.0","14.9","19.4","11.7","  220","  200","4.0","5.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-18","2.0",,"3.8","0.0","0.0","14.1","15.0","12.8","  140","  150","3.6","4.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-19","2.6",,"0.3","0.0","0.0","14.7","17.2","12.2","  350","  350","6.3","7.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-20","1.8",,"0.0","0.0","0.0","14.1","17.8","10.6","  290","  290","4.5","5.8","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-21","1.3",,"0.0","0.0","0.0","12.3","16.1","8.3","  260","  260","4.0","5.8","    1","    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-22","2.7",,"0.0","0.0","0.0","12.3","16.1","8.9","   10","  360","6.3","7.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-23","2.6",,"0.0","0.0","0.0","10.6","12.8","7.2","   10","   10","6.3","7.2","    1","    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-24","2.9",,"0.0","0.0","0.0","10.4","15.0","8.9","   20","   20","7.6","9.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-25","3.4",,"8.9","0.0","0.0","12.3","19.4","8.9","  200","  180","10.3","14.3","    1",,"    1",,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-26","4.6",,"6.9","0.0","0.0","12.0","12.2","10.0","  150","  220","8.9","12.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-27","1.7",,"0.0","0.0","0.0","11.6","16.1","7.8","   30","   30","5.4","6.3","    1","    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-28","2.8",,"3.3","0.0","0.0","12.3","13.9","11.1","  180","  180","6.3","7.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-29","4.7",,"1.8","0.0","0.0","13.1","15.0","12.2","  200","  200","8.1","10.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-30","6.7",,"19.3","0.0","0.0","14.2","17.2","11.7","  220","  200","13.4","20.1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-10-31","7.2",,"33.0","0.0","0.0","13.9","15.6","11.7","  230","  230","12.5","17.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-01","6.0",,"26.2","0.0","0.0","11.4","12.2","8.9","  190","  160","13.0","15.7","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-02","2.8",,"0.3","0.0","0.0","10.3","11.1","7.2","  190","  200","7.2","9.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-03","1.4",,"0.8","0.0","0.0","8.4","10.6","5.0","   20","   30","5.8","7.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-04","2.2",,"0.0","0.0","0.0","6.6","10.0","3.3","  140","  140","4.0","5.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-05","2.3",,"1.3","0.0","0.0","8.8","11.7","7.8","  190","  240","6.3","8.1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-06","2.7",,"0.0","0.0","0.0","10.0","15.6","8.3","  210","  210","5.4","6.7","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-07","3.0",,"12.7","0.0","0.0","11.7","12.2","9.4","  210","  220","8.9","12.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-08","1.8",,"6.6","0.0","0.0","10.1","11.1","7.8","  140","  260","5.8","6.7","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-09","1.3",,"3.3","0.0","0.0","8.6","10.0","5.0","  360",,"4.0",,"    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-10","3.9",,"1.3","0.0","0.0","7.2","11.1","3.9","  170","  190","10.3","13.4","    1","    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-11","4.6",,"1.5","0.0","0.0","9.3","11.1","6.1","  200","  190","11.2","17.0",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-12","5.1",,"9.9","0.0","0.0","7.2","11.1","5.0","  170","  160","10.7","14.8","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-13","6.5",,"33.5","0.0","0.0","11.3","13.3","9.4","  180","  190","11.6","17.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-14","4.5",,"47.2","0.0","0.0","9.3","9.4","6.1","   20","   30","8.9","9.8","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-15","4.1",,"22.4","0.0","0.0","5.5","8.9","2.2","  360","  360","10.7","13.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-16","4.0",,"2.0","0.0","0.0","4.8","8.9","1.7","  180","  170","10.3","13.0","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-17","8.0",,"29.5","0.0","0.0","10.2","13.3","6.7","  210","  200","16.5","22.8","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-18","3.8",,"1.5","0.0","0.0","7.4","8.9","3.3","  220","  230","6.3","8.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-19","4.2",,"2.0","0.0","0.0","6.7","8.9","2.8","   20","   10","10.3","11.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-20","4.0",,"0.0","0.0","0.0","3.9","8.3","0.6","   20","   20","6.7","7.6","    1","    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-21","4.7",,"0.0","0.0","0.0","4.2","8.9","0.6","   20","   20","7.6","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-22","3.1",,"0.0","0.0","0.0","4.6","10.0","1.7","   30","   20","7.2","8.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-23","1.3",,"3.0","0.0","0.0","3.8","6.7","0.0","  170","  210","3.6","5.4","    1","    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-24","4.5",,"7.1","0.0","0.0","5.2","6.7","2.8","  350","  360","13.0","17.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2015-11-25","5.7",,"0.0","0.0","0.0","3.5","7.2","0.0","   10","   20","9.8","11.2",,,,,,,,,,,
